position,frequency,adjectives_adverbs,,score
0.9,0.6,0.2,0.9,0.23247827649961117
0.7,0.4,0.7,0.7,0.29781235235463965
1.0,0.0,0.9,0.4,0.47310490347599476
0.9,0.6,0.4,0.4,0.3366257407023961
0.9,0.1,0.8,0.6,0.5384751957507058
0.9,0.6,0.4,1.0,0.22539391166688247
0.6,0.7,0.8,0.2,0.2232822961364495
0.9,0.6,0.5,0.3,0.45561612171661076
1.0,0.1,0.0,0.2,0.34462445174650774
0.7,0.9,0.2,1.0,0.17183827759925793
0.9,0.6,0.5,0.5,0.4192224226588796
0.9,0.9,0.0,0.1,0.39153271861019207
1.0,0.1,0.0,0.9,0.2616325746296861
0.5,0.9,0.5,0.6,0.09761269751864533
1.0,0.1,0.1,0.6,0.34900978192920223
0.7,1.0,1.0,0.5,0.3075450598993283
0.1,0.0,0.9,0.1,0.3942411485244029
0.7,0.7,0.9,0.6,0.30050827406186237
0.0,0.8,0.2,0.7,0.11046509398454595
1.0,0.1,0.2,0.3,0.48036381387893856
0.6,1.0,0.7,0.7,0.15783736351191885
0.5,0.4,0.0,0.1,0.06033043482613167
0.0,0.8,0.4,0.3,0.23058142533668669
0.9,0.6,0.8,0.0,0.31702770358907734
0.6,0.1,0.8,0.1,0.18917066850571007
0.9,0.6,0.8,0.2,0.27383768146247855
0.6,1.0,0.7,1.0,0.14054147254185856
0.9,0.6,0.8,0.6,0.36893245643078126
0.9,0.6,0.8,0.8,0.31344972313344205
0.5,0.7,1.0,0.4,0.13666832834453935
0.5,0.9,0.6,1.0,0.09761269751864533
1.0,0.1,0.3,0.4,0.48036381387893856
0.1,0.1,0.3,0.7,0.2087333447431712
0.8,0.4,0.1,0.8,0.18831202099339253
0.5,0.8,0.8,1.0,0.04478423816051153
0.9,0.6,0.9,0.8,0.3808525199203852
1.0,0.1,0.4,0.1,0.500205827714379
0.5,0.5,0.6,0.8,0.0660636276832387
0.9,0.6,1.0,0.0,0.47362600145889433
0.8,0.6,0.3,0.9,0.30874638967607543
0.9,0.6,1.0,0.5,0.395820859510398
1.0,0.1,0.4,0.9,0.34900978192920223
0.9,0.6,1.0,0.7,0.44524479747631096
1.0,0.1,0.5,0.2,0.500205827714379
0.6,0.5,0.6,0.0,0.17824847775093444
0.5,0.6,0.4,1.0,0.02679596601017618
0.6,0.3,0.2,0.1,0.15611587828596196
0.9,0.7,0.0,0.5,0.3169257757477311
0.9,0.7,0.0,0.6,0.2692038600418706
0.9,0.9,0.5,0.9,0.3594696549480653
0.5,0.3,0.5,0.3,0.061893955643013
0.6,0.5,0.6,0.7,0.19457209269511472
0.8,0.4,0.4,0.9,0.291437707972385
0.9,0.7,0.1,0.3,0.31522969126976313
0.6,0.4,0.5,0.0,0.22962741392697733
0.8,0.0,0.5,0.6,0.3610668229284005
1.0,0.1,0.7,0.3,0.47310490347599476
0.9,0.7,0.2,0.0,0.3563529477507224
0.9,0.9,0.7,0.7,0.39153271861019207
0.9,0.7,0.2,0.2,0.3559822775438678
0.9,0.2,0.5,0.1,0.35310271014598366
1.0,0.1,0.7,0.8,0.48036381387893856
0.1,0.1,0.4,0.1,0.5132096620613903
1.0,0.1,0.8,0.5,0.47310490347599476
0.5,0.2,1.0,0.1,0.03505285828513941
1.0,0.1,0.8,0.9,0.48036381387893856
0.5,0.6,0.7,0.1,0.1234704763748162
0.7,0.5,0.5,0.1,0.28434242478079147
0.9,0.9,1.0,0.3,0.511342570412213
1.0,0.1,0.9,1.0,0.48036381387893856
0.5,0.5,0.1,0.5,0.042016983116829804
1.0,0.1,1.0,0.3,0.47310490347599476
0.6,0.9,0.8,0.9,0.2136873788049166
0.9,0.7,0.5,0.3,0.3563529477507224
0.9,0.7,0.5,0.5,0.3943521802823623
0.9,0.7,0.5,0.7,0.2837438639543283
0.7,0.5,0.6,0.3,0.312103536012632
1.0,0.2,0.0,0.9,0.2625435633553556
0.6,0.0,0.0,0.9,0.06934792838947873
0.7,0.2,1.0,0.0,0.2954232154089617
0.8,0.4,1.0,0.7,0.3866654517486193
1.0,0.2,0.1,0.3,0.3480323798036918
0.9,0.2,0.8,1.0,0.28197011029630015
0.9,1.0,0.2,0.5,0.36583846344788623
1.0,0.8,0.7,0.7,0.3201548133306604
1.0,0.2,0.1,0.7,0.2854247227011331
0.6,0.2,0.4,0.1,0.19649140026452333
0.9,0.2,0.9,0.4,0.5359067778532449
1.0,0.8,0.8,0.5,0.3577483870419303
0.5,0.7,0.6,0.7,0.08023388363406674
0.7,0.4,0.3,0.2,0.2801394870070742
0.9,1.0,0.3,0.2,0.39790152711001303
0.9,0.7,0.7,1.0,0.33285518417124715
0.9,0.7,0.8,0.0,0.434682657558025
0.5,1.0,0.2,0.4,0.06837786071307672
0.9,0.7,0.8,0.2,0.4040839068346048
1.0,0.2,0.4,0.1,0.49660136541972916
0.9,0.7,0.8,0.4,0.4834683770403587
1.0,0.2,0.5,0.0,0.4695004411813448
0.0,0.1,0.0,0.1,0.09163441492073991
0.0,0.7,0.2,0.8,0.08001498381584066
0.5,0.9,0.4,0.1,0.0923256023187145
0.0,0.7,0.8,1.0,0.11560474195527363
0.5,0.4,0.6,0.9,0.04064439279354951
0.1,0.0,1.0,0.4,0.4000383381503608
0.9,0.7,0.9,0.9,0.3943521802823623
0.6,0.5,0.1,0.3,0.1408492803325357
1.0,0.2,0.7,0.3,0.49660136541972916
0.9,0.7,1.0,0.5,0.3914061056907366
0.6,0.9,0.0,0.2,0.19416227724385476
0.9,0.7,1.0,0.7,0.39306005298162444
0.5,0.6,0.2,0.6,0.07243243618305961
0.6,0.9,0.0,0.4,0.15768820294044988
0.9,0.3,0.2,0.8,0.27859082663049844
0.5,0.7,0.0,0.3,0.07401907496608014
1.0,0.2,0.8,0.1,0.4695004411813448
0.1,0.0,1.0,0.6,0.42471988037895486
0.6,0.1,0.6,0.8,0.13194722564054823
1.0,0.2,0.9,0.3,0.49660136541972916
0.6,1.0,0.3,0.9,0.14625250431703093
0.9,0.8,0.0,1.0,0.26229287434042703
0.7,1.0,0.5,0.6,0.19658961143678952
0.0,0.9,0.4,0.1,0.21701894660022267
0.7,0.6,0.0,0.1,0.13797331808485713
1.0,0.2,0.9,0.7,0.4695004411813448
0.9,0.8,0.1,0.5,0.2961593861882028
1.0,0.9,0.4,0.5,0.3124890895729684
0.8,0.1,0.5,0.1,0.4257012462747965
0.8,0.5,0.5,0.4,0.2378498910097653
0.7,0.3,0.4,0.0,0.3132382556384423
0.8,0.5,0.5,0.8,0.17261543855743589
0.5,0.4,0.1,0.1,0.043522778936457535
0.1,0.1,0.5,0.2,0.5132096620613903
0.8,0.7,0.7,0.6,0.3422576666340754
1.0,0.3,0.0,0.7,0.27664535777496363
0.9,0.8,0.2,0.8,0.2036159697179049
1.0,0.3,0.1,0.0,0.4493100600997042
0.9,0.8,0.3,0.1,0.26931973744940074
0.9,0.8,0.3,0.3,0.38668645652467026
0.9,0.3,0.7,0.4,0.3112632584810835
0.5,0.7,0.2,0.6,0.04360362189985033
0.1,0.2,0.0,0.5,0.22251148866914766
1.0,0.3,0.2,0.9,0.27664535777496363
0.0,0.7,0.6,0.0,0.14344944824639824
0.9,0.8,0.4,0.8,0.2498675697793653
0.8,0.5,0.8,0.4,0.33218266113959743
0.5,0.3,0.6,0.0,0.03505285828513941
0.6,0.6,0.9,0.1,0.18815291844334592
0.0,0.6,1.0,0.1,0.10129064497272028
0.5,0.5,0.8,0.4,0.09245122348551213
0.7,0.1,0.1,0.0,0.16898398118197497
1.0,0.3,0.4,0.3,0.4493100600997042
1.0,0.0,0.3,0.7,0.3844484621202835
0.6,0.6,0.9,1.0,0.19457209269511472
0.8,0.5,0.9,0.9,0.2516787559823544
0.9,0.8,0.6,0.8,0.3075639675120711
1.0,0.0,0.4,0.9,0.3812686033951112
0.0,0.1,0.2,0.8,0.1991923826481092
0.5,0.8,0.2,0.0,0.1122969472961936
0.6,0.4,0.4,0.5,0.15042725557285624
0.5,1.0,0.8,0.8,0.0880639027456589
0.8,0.8,0.1,0.3,0.3110128657367576
1.0,0.3,0.5,0.8,0.31882189810575495
0.6,0.5,0.6,1.0,0.0770577610593249
0.9,0.8,0.7,0.7,0.3483165537861758
0.9,0.8,0.8,0.0,0.43668767032877687
1.0,0.3,0.6,0.5,0.4493100600997042
0.1,0.0,0.6,0.4,0.440474980565211
0.9,0.8,0.8,0.2,0.4130222653759868
0.9,0.8,0.8,0.4,0.38901600339451375
0.5,0.9,0.0,1.0,0.044565338342285446
0.5,0.9,1.0,0.3,0.08034212435326443
0.9,0.8,0.8,0.8,0.31175549832587884
0.7,0.0,0.0,0.9,0.15931635069352731
0.7,0.9,0.6,0.1,0.1925440984867355
0.1,0.1,0.5,1.0,0.2150990425946465
0.7,0.8,0.0,0.9,0.16874000707048925
0.9,0.8,0.9,0.5,0.38901600339451375
1.0,0.3,0.8,0.3,0.49017357270540735
0.9,0.8,0.9,0.9,0.2739411673861619
0.8,0.6,0.2,0.5,0.3001229779808611
0.9,0.8,1.0,0.0,0.41304217249737185
1.0,0.0,0.9,1.0,0.46983856276017477
0.5,0.5,0.2,0.9,0.04064439279354951
0.9,0.8,1.0,0.9,0.2962661663424689
0.5,0.6,0.9,0.1,0.10100727907407601
1.0,0.3,0.9,0.9,0.4430423552414873
0.9,0.9,0.1,0.4,0.34248202326001
0.9,0.9,0.1,0.5,0.35462339286254346
0.8,0.0,0.5,0.3,0.3347517983977821
0.9,0.4,0.4,0.7,0.2584627748708917
1.0,0.4,0.0,0.5,0.3273410621991298
0.1,0.1,0.6,0.3,0.5132096620613903
1.0,1.0,0.9,0.6,0.3449965437466187
1.0,0.1,0.2,0.5,0.4153903756182273
0.9,0.9,0.2,1.0,0.2361011436387623
0.7,0.6,0.9,0.8,0.2856524283453415
1.0,1.0,1.0,0.3,0.37897758441193824
0.9,0.9,0.3,0.5,0.2920694562932967
0.6,0.3,0.7,0.7,0.17953033783961672
1.0,0.4,0.2,0.5,0.31702333871537053
0.6,0.0,0.3,0.7,0.09838101733665487
1.0,0.4,0.3,0.1,0.45407286850177364
0.9,0.9,0.4,0.4,0.3272055734080702
1.0,0.1,0.3,1.0,0.3939441121976503
0.9,0.9,0.4,0.6,0.2282291300893937
0.0,0.8,0.1,0.9,0.15895647846870561
0.5,0.4,0.7,1.0,0.02383673690387537
1.0,0.4,0.3,0.9,0.30109393029185455
0.6,0.9,1.0,1.0,0.21384831927643694
0.5,0.7,0.9,0.0,0.1234704763748162
0.7,0.0,0.5,0.4,0.27850789593893793
0.0,0.9,0.1,0.9,0.20664544454906977
0.7,0.4,0.3,0.0,0.20442060565293949
0.7,0.8,0.5,0.6,0.27700708969813126
0.7,0.1,0.8,0.1,0.290955637158017
1.0,0.4,0.5,0.1,0.4558217567814603
0.9,0.9,0.5,0.7,0.3075639675120711
0.6,0.5,0.1,0.1,0.16851322194426402
0.8,0.6,0.9,0.8,0.2516787559823544
0.9,0.4,0.8,0.6,0.4928052450065277
1.0,0.4,0.5,0.9,0.30427378901702695
0.9,0.9,0.6,0.7,0.22191260723942882
0.8,0.9,0.1,0.4,0.31738167423657854
0.9,0.9,0.7,0.3,0.4050054682095481
0.6,0.0,0.6,0.5,0.16257722562373803
1.0,0.4,0.7,0.5,0.45407286850177364
0.5,0.6,0.4,0.3,0.07408004677895665
0.8,0.1,0.0,0.5,0.21181505441077148
0.8,0.2,1.0,0.5,0.3505406662789738
0.5,0.4,0.1,1.0,0.016681681578583938
1.0,0.4,0.8,0.3,0.3120361271566479
1.0,0.4,0.8,0.5,0.4825714986894127
0.5,0.9,0.7,0.2,0.1277752477922697
1.0,0.4,0.9,0.9,0.4406610727421457
0.9,0.9,0.9,0.8,0.38668645652467026
0.9,0.9,0.9,1.0,0.35154758517913903
0.9,0.5,0.0,0.6,0.2642198433023876
1.0,0.4,1.0,0.5,0.48395872541703366
0.6,0.2,1.0,0.7,0.13958027376151172
0.7,0.7,0.3,0.7,0.1534686505324905
1.0,0.1,0.9,0.0,0.5194454865756672
0.9,0.2,0.8,0.8,0.420008734053985
0.7,0.7,0.3,0.8,0.19301977935399942
0.0,1.0,0.9,0.1,0.40259281142704717
0.9,1.0,0.0,0.0,0.35468536228599673
0.9,0.5,0.1,0.6,0.33259893191904844
0.9,1.0,0.0,0.2,0.2580751154248174
0.7,1.0,0.4,0.4,0.19771668841203682
0.6,0.0,0.9,0.5,0.1271275801501828
0.9,1.0,0.0,0.4,0.3609922013623644
0.9,1.0,0.0,0.6,0.22222091695966986
1.0,0.1,1.0,0.5,0.5194454865756672
0.9,1.0,0.0,1.0,0.27362456181964323
0.1,0.0,0.0,1.0,0.2435144922661649
0.8,0.9,0.5,0.6,0.30038933887982283
1.0,0.5,0.2,0.2,0.41294669284650865
1.0,0.5,0.2,0.6,0.3270923387126593
0.7,0.6,0.0,0.9,0.16086046361822212
0.7,0.4,0.8,0.0,0.25587310349368847
1.0,0.5,0.3,0.3,0.41294669284650865
0.5,0.7,0.4,0.7,0.07243243618305961
0.0,0.8,0.5,1.0,0.17390785370499962
0.0,0.8,0.9,0.7,0.17031333314325653
0.5,0.5,0.9,0.9,0.06033043482613167
0.8,0.3,0.4,0.2,0.3374202272926364
0.9,1.0,0.3,0.6,0.32262229862386993
1.0,0.5,0.3,0.7,0.3270923387126593
0.6,0.7,1.0,0.6,0.20270767164861175
0.1,0.1,0.1,0.9,0.22263958675299267
0.9,1.0,0.3,1.0,0.28876176854742075
0.9,1.0,0.4,0.1,0.2488431408163398
0.9,1.0,0.4,0.3,0.3930552650244912
0.7,0.1,0.0,0.6,0.14717136934994138
0.9,1.0,0.4,0.5,0.2901381790869443
1.0,0.2,0.3,0.5,0.3994319032354742
0.9,1.0,0.4,0.9,0.33599592314120913
1.0,0.5,0.5,0.2,0.45407286850177364
0.6,0.5,0.6,0.9,0.12128503556846792
0.6,0.6,1.0,0.9,0.1771379622906879
0.8,0.7,0.6,0.8,0.23279533273522066
1.0,0.5,0.5,0.8,0.29390019482934043
0.9,1.0,0.5,0.6,0.23038683566575519
1.0,0.5,0.6,0.1,0.4558217567814603
0.9,1.0,0.5,0.8,0.3609922013623644
1.0,0.5,0.6,0.5,0.44219179677395637
0.9,1.0,0.6,0.1,0.2792503536767758
0.1,0.1,0.2,0.1,0.5077371750564512
0.9,1.0,0.6,0.5,0.35468536228599673
1.0,0.5,0.7,0.2,0.4558217567814603
0.5,0.8,0.4,0.5,0.07401907496608014
1.0,0.5,0.7,0.6,0.44219179677395637
0.9,1.0,0.7,0.4,0.36054935162138513
1.0,0.5,0.7,1.0,0.3124822850488296
0.9,1.0,0.7,0.5,0.4131538807503376
0.6,0.1,0.2,1.0,0.04445583912665017
0.5,0.5,0.4,0.0,0.061893955643013
0.9,1.0,0.7,1.0,0.24824691222385598
0.7,0.9,0.4,0.0,0.32230879998159767
0.9,0.5,0.8,0.2,0.36042344190479686
1.0,0.5,0.9,0.0,0.48395872541703366
0.9,1.0,0.8,0.5,0.33672924806364235
0.9,1.0,0.8,0.7,0.3930552650244912
1.0,0.2,0.9,0.5,0.5158410242810173
0.0,0.1,0.0,0.2,0.08563850607097939
0.0,0.7,0.3,0.7,0.05522305300474958
0.5,0.9,0.3,0.8,0.049818430567836934
0.6,0.3,0.6,0.5,0.13812383384933363
0.6,0.0,0.2,0.5,0.09361052110783656
0.5,0.6,1.0,1.0,0.07408004677895665
0.5,1.0,0.2,0.9,0.08622979248382728
1.0,0.6,0.0,0.3,0.3124822850488296
0.7,0.1,0.4,0.8,0.17893598150084672
0.9,1.0,1.0,0.6,0.37887609219135765
0.7,0.2,0.7,0.5,0.28349180004650604
1.0,0.3,0.1,0.2,0.4262641420912496
0.7,0.0,0.3,0.1,0.31662564342969507
0.5,0.4,0.8,0.9,0.016681681578583938
0.7,0.8,0.1,0.6,0.1598374590323114
1.0,0.0,0.1,0.3,0.29802142100756596
1.0,0.6,0.3,0.0,0.41207853922238213
1.0,0.0,0.1,0.7,0.3034447329812547
0.1,0.1,0.5,0.4,0.5324493209226785
1.0,0.6,0.3,0.4,0.34018870010686625
1.0,0.6,0.3,0.8,0.2965528766253136
0.0,0.7,1.0,0.0,0.14638656635123615
0.6,0.5,0.0,0.6,0.07445304159698182
0.7,0.8,0.2,0.6,0.1467669919536713
1.0,0.0,0.3,0.3,0.48676398280769667
0.9,0.4,0.0,0.4,0.3059416489396645
0.9,0.6,0.2,0.8,0.14227368424297102
1.0,0.0,0.3,0.9,0.27965657492997265
0.7,0.8,0.3,0.2,0.16440342916783318
0.0,0.0,0.1,1.0,0.2841060072870974
0.5,0.8,0.8,0.4,0.10608213862820699
1.0,0.0,0.4,0.5,0.25612230858538104
0.6,0.6,0.2,0.5,0.10923593345545274
0.1,0.1,0.8,0.5,0.5132096620613903
0.8,0.4,0.3,0.2,0.28589386912985215
0.6,0.2,0.8,0.5,0.1481269576884936
1.0,0.6,0.6,0.3,0.4457815340223498
1.0,0.0,0.5,0.7,0.34659297220571755
0.8,0.2,0.4,0.5,0.2769687511641013
1.0,0.0,0.6,0.1,0.519560110202222
0.8,0.8,0.5,1.0,0.27371049591968377
1.0,0.3,0.5,0.6,0.4262641420912496
1.0,0.0,0.6,0.7,0.3862142432117647
1.0,0.6,0.7,0.8,0.34018870010686625
0.8,0.8,0.6,0.7,0.2134934550856827
0.7,0.6,1.0,0.7,0.2704034670253398
1.0,0.0,0.7,0.2,0.42373761360134055
0.0,0.7,0.0,0.5,0.04064439279354951
0.5,0.6,0.5,0.9,0.04064439279354951
0.8,1.0,0.9,1.0,0.3494447378987053
1.0,0.0,0.7,0.8,0.3476166530610651
0.7,0.5,0.7,0.0,0.2892083681205881
1.0,0.6,0.9,0.4,0.4825714986894127
1.0,0.0,0.8,0.3,0.2836569910455022
1.0,0.3,0.7,0.0,0.5094132315666955
1.0,0.0,0.9,0.0,0.4898731037562397
0.7,0.8,0.5,1.0,0.1289386483246431
1.0,0.7,0.0,0.0,0.36009364651662606
0.9,0.6,0.7,0.4,0.4536144334109443
0.1,0.1,0.8,0.9,0.3061852679347856
0.0,0.7,0.7,0.1,0.12245003208770038
0.6,0.1,0.9,0.0,0.14080622592968037
1.0,0.7,0.0,0.4,0.313381320073833
1.0,0.0,1.0,0.3,0.2891520072683376
1.0,0.7,0.0,0.8,0.31020146134866056
0.5,0.8,1.0,1.0,0.09370511699866231
1.0,0.3,0.9,0.2,0.5094132315666955
1.0,0.7,0.1,0.5,0.2860217167116597
0.7,0.8,0.7,0.4,0.3006295396672796
1.0,0.7,0.1,0.9,0.31020146134866056
0.7,0.2,0.0,0.1,0.24460378912334463
0.8,0.4,0.9,0.3,0.3368619818790893
1.0,0.7,0.2,0.6,0.2860217167116597
0.6,0.1,0.0,0.5,0.08653798927853339
1.0,0.1,0.1,0.8,0.30538869670074703
0.9,0.6,1.0,0.3,0.33942402574609915
0.6,0.9,0.2,1.0,0.14709434075574798
0.5,0.9,1.0,0.1,0.12968528504280283
1.0,0.1,0.2,0.1,0.34613016025992294
0.5,0.6,0.0,0.4,0.02383673690387537
0.6,0.2,0.0,0.1,0.10644738373217762
0.1,0.1,0.3,0.6,0.28502774615829757
1.0,0.1,0.2,0.9,0.31835039901391315
1.0,0.1,0.3,0.0,0.4000383381503608
1.0,0.7,0.4,0.4,0.36009364651662606
0.5,0.7,0.6,0.6,0.07408004677895665
1.0,0.1,0.3,0.6,0.3792790366278825
0.6,0.5,0.6,0.4,0.1813470057282403
1.0,0.7,0.5,0.1,0.4470368997812296
0.6,0.8,0.0,0.5,0.13551429870486592
1.0,0.7,0.5,0.5,0.36009364651662606
0.7,0.6,0.1,0.0,0.24425375874835817
1.0,0.7,0.5,0.9,0.2860217167116597
1.0,0.1,0.5,0.4,0.42471988037895486
0.6,0.2,0.2,0.5,0.08223688598444144
1.0,0.1,0.5,0.8,0.33979666243449
1.0,0.7,0.6,1.0,0.2860217167116597
1.0,0.1,0.5,1.0,0.2600858852894178
0.5,0.5,0.5,0.1,0.03505285828513941
0.8,0.1,0.4,0.2,0.3481425155536734
0.1,0.1,0.3,1.0,0.230668122208822
1.0,0.1,0.6,0.9,0.3268349601213239
1.0,0.7,0.8,0.0,0.5079394302854381
0.7,0.3,0.6,0.9,0.19820584602823726
1.0,0.1,0.7,0.2,0.3343108502836118
1.0,0.1,0.7,0.4,0.41345518853536434
1.0,0.7,0.8,0.7,0.3540870710931299
0.9,0.7,0.4,0.7,0.35223327818815825
1.0,0.1,0.7,0.6,0.299181929332886
1.0,0.4,0.7,0.7,0.4695292535997719
0.8,0.3,0.4,0.5,0.27201470982794046
0.9,0.5,0.1,0.5,0.32370445839557227
1.0,0.7,0.9,0.1,0.5079394302854381
0.1,0.1,0.6,0.9,0.28987400824381937
0.5,0.8,0.6,0.8,0.07243243618305961
1.0,0.1,0.8,0.3,0.42373761360134055
0.7,0.1,0.3,0.0,0.2881929707178104
1.0,0.7,0.9,0.9,0.3633911832728323
1.0,0.7,1.0,0.6,0.4470368997812296
0.6,0.2,0.5,0.8,0.09904454187411557
0.5,0.7,0.1,0.6,0.04064439279354951
1.0,0.7,1.0,1.0,0.36009364651662606
1.0,0.1,0.9,0.8,0.42471988037895486
0.7,0.3,0.9,0.0,0.16276913389360134
0.6,0.4,1.0,0.3,0.1728535698053096
1.0,0.8,0.1,0.2,0.36184346377812043
1.0,0.1,1.0,0.7,0.3989010052606358
1.0,0.8,0.1,1.0,0.3002578144709074
1.0,0.2,0.0,0.1,0.387112464404917
1.0,0.5,0.1,0.7,0.3677343388010369
0.5,0.9,0.6,0.4,0.10608213862820699
1.0,0.2,0.1,0.1,0.3795287773562383
0.1,0.0,1.0,0.3,0.4177327106674198
0.8,0.9,0.9,0.4,0.41854658964458935
1.0,0.2,0.1,0.2,0.3007902073800316
1.0,0.5,0.2,0.4,0.38730809567662255
1.0,0.2,0.1,0.9,0.3517599227913347
1.0,0.2,0.2,0.1,0.3367262921121447
0.6,0.6,0.1,0.9,0.05875039161056496
0.0,0.8,0.3,0.6,0.14152234806427882
0.6,0.0,0.7,0.6,0.13989339238331375
0.1,0.1,1.0,0.3,0.5132096620613903
0.0,0.1,0.2,1.0,0.18643372143767029
0.0,1.0,0.4,0.3,0.19658961143678952
0.8,0.3,0.9,0.0,0.32728796128627113
0.7,0.9,0.6,0.0,0.3674838597122898
1.0,0.8,0.5,0.6,0.36184346377812043
0.6,0.7,0.5,0.8,0.13963910805678562
0.7,0.2,0.9,0.0,0.271044058827427
0.9,0.7,1.0,0.9,0.3315032655063858
1.0,0.2,0.4,0.9,0.22930556377747083
0.5,0.6,0.7,0.2,0.061893955643013
0.1,0.1,0.7,0.6,0.5324493209226785
1.0,0.8,0.7,1.0,0.3161872228944234
1.0,0.2,0.5,0.9,0.2480546105361715
0.5,0.8,0.2,0.2,0.061703025149411964
1.0,0.2,0.6,0.1,0.5159556479075721
1.0,0.8,0.8,0.7,0.39260666422887047
0.9,0.8,0.1,0.6,0.32863814600695024
0.7,0.9,0.8,0.0,0.27200648564893753
0.7,0.2,1.0,0.7,0.3356231016118286
0.8,1.0,0.3,0.5,0.18779919992337674
1.0,0.8,0.9,0.6,0.4564060920397904
1.0,0.2,0.7,0.5,0.42111541808430475
0.6,1.0,0.2,0.5,0.11397361292504059
1.0,0.2,0.7,0.7,0.3584622331147157
0.8,1.0,0.3,0.9,0.2800793044195047
1.0,0.8,0.9,1.0,0.36184346377812043
0.1,0.1,1.0,0.7,0.5132096620613903
0.8,0.6,0.1,0.8,0.22714156896461335
1.0,0.5,0.8,0.5,0.4840966465386083
0.1,0.1,1.0,0.8,0.3161910736670844
0.6,0.4,0.2,0.1,0.13853119225138422
0.8,0.2,0.3,0.6,0.21206138415559397
0.9,0.8,0.3,0.7,0.2436383434906696
0.7,0.7,0.0,0.1,0.24507202151316718
1.0,0.2,0.9,0.9,0.4505245044643378
0.5,1.0,0.9,0.4,0.1122969472961936
1.0,0.2,1.0,0.5,0.42111541808430475
0.6,1.0,0.4,0.3,0.1613903067232799
1.0,0.2,1.0,0.9,0.45502859107655463
1.0,0.3,0.0,0.1,0.2975432454769162
0.5,0.6,0.1,0.5,0.016681681578583938
1.0,0.3,0.0,0.4,0.28031596948476545
1.0,0.3,0.0,0.5,0.30349818367177267
0.6,0.3,0.2,0.8,0.04876331328177111
0.6,0.5,0.5,0.6,0.13921971669339334
0.7,0.9,1.0,0.9,0.24738105993946324
0.5,0.9,0.2,0.3,0.07243243618305961
1.0,0.9,0.3,0.1,0.38164340371497213
1.0,0.3,0.1,0.4,0.1874633417173551
1.0,0.9,0.3,0.5,0.30713209462567315
1.0,0.3,0.1,0.8,0.19302364554854162
0.7,0.2,0.0,0.7,0.17514052801695773
1.0,0.3,0.2,0.1,0.34357654437129165
1.0,0.9,0.4,0.1,0.41279450882404956
1.0,0.3,0.2,0.3,0.37821971647921615
0.0,0.9,0.8,1.0,0.12093356465832224
0.6,0.9,0.3,0.8,0.13551429870486592
0.7,0.4,0.6,0.2,0.21987423667968525
0.5,0.7,0.8,0.3,0.07870161153268715
1.0,0.9,0.4,1.0,0.31995169407538865
0.6,0.6,1.0,0.5,0.15678865819136198
1.0,0.3,0.3,0.2,0.3593973734150625
1.0,0.3,0.3,0.4,0.3339929372612272
0.6,0.2,0.2,0.9,0.034594181790609385
1.0,0.3,0.3,0.6,0.24841352867244976
0.6,0.8,0.1,0.0,0.14913034031498515
0.0,0.1,0.0,0.3,0.07401907496608014
0.0,0.7,0.4,0.6,0.07401907496608014
0.5,1.0,0.2,0.2,0.06328966393243249
0.0,1.0,0.8,0.3,0.3068438273561866
0.0,0.1,0.5,0.0,0.542881833088239
0.1,0.1,0.5,0.6,0.17602555508029138
1.0,0.3,0.4,0.5,0.37821971647921615
0.7,0.8,0.8,0.7,0.23037022250628122
1.0,0.9,0.6,0.8,0.30713209462567315
0.8,0.2,0.9,0.9,0.2187547249149888
0.1,0.2,0.0,0.4,0.22146785109446743
0.6,0.1,0.3,1.0,0.07285934349903582
0.6,0.0,0.2,0.9,0.07393596647857849
1.0,0.3,0.5,0.0,0.4034229335263926
0.7,0.2,0.2,0.8,0.14368767528055276
0.9,0.8,0.9,0.4,0.41494275835597105
1.0,0.9,0.7,0.5,0.3911257953612877
0.8,0.4,0.9,0.9,0.28352492163366505
0.7,0.7,0.5,0.2,0.26603693020420804
0.9,0.0,0.3,0.4,0.2553435022068079
1.0,0.9,0.8,1.0,0.30713209462567315
0.0,0.9,0.9,0.5,0.22878616009120495
1.0,0.9,0.9,0.3,0.45030211878643
1.0,0.3,0.7,0.2,0.3900060831413889
0.9,0.2,0.4,0.2,0.44935897206940717
0.9,0.0,0.4,0.3,0.47254022058029205
1.0,0.3,0.7,0.8,0.37821971647921615
1.0,0.9,1.0,0.0,0.4850726934258169
1.0,0.6,0.9,1.0,0.38730809567662255
1.0,0.3,0.8,0.1,0.48470108570046816
0.0,0.7,0.1,0.4,0.02383673690387537
0.5,0.7,0.3,0.0,0.043522778936457535
0.5,0.8,0.8,0.9,0.042016983116829804
0.7,1.0,0.5,0.8,0.1725870087306549
1.0,0.9,1.0,0.8,0.38164340371497213
1.0,1.0,0.0,0.7,0.2082202278951505
0.8,0.7,0.2,0.4,0.2766432825764566
0.9,0.9,0.2,0.8,0.3148717198663473
1.0,0.7,0.0,1.0,0.34202153602302254
0.1,0.1,0.6,0.1,0.43668767032877687
1.0,0.3,0.9,0.8,0.34357654437129165
0.5,1.0,0.6,0.1,0.10608213862820699
1.0,0.7,0.1,0.7,0.3540233201622106
1.0,0.3,1.0,0.3,0.4137053585923687
0.7,1.0,0.7,0.2,0.2250488808183405
1.0,0.3,1.0,0.5,0.4034229335263926
0.1,0.1,0.9,0.0,0.5324493209226785
0.9,0.7,0.1,0.1,0.3296848401147983
